전략명,1착군,2착군,3착군,구멍수,적용경주수,전체기준경주수,적중수,적중률,총베팅액,총환수액,이익금,환수율,적중예시
"1착(1) / 2착(2~3,6,8) / 3착(4~5,7) 삼쌍",1,"2~3,6,8","4~5,7",12,1691,1691,111,0.06564163217031342,2029200.0,3018700.0,989500.0,1.4876305933372758,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~3,5) / 3착(4,6~7) 삼쌍",1,"2~3,5","4,6~7",9,1691,1691,100,0.05913660555884092,1521900.0,2263900.0,742000.0,1.4875484591628885,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1~2) / 2착(3~4) / 3착(5~6,8) 삼쌍",1~2,3~4,"5~6,8",12,1691,1691,107,0.06327616794795979,2029200.0,3003800.0,974600.0,1.480287798147053,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(2~3,6~8) / 3착(4~5) 삼쌍",1,"2~3,6~8",4~5,10,1691,1691,101,0.05972797161442933,1691000.0,2478500.0,787500.0,1.4657007687758723,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~4) / 3착(5~6,8) 삼쌍",1,2~4,"5~6,8",9,1691,1691,110,0.06505026611472502,1521900.0,2229400.0,707500.0,1.4648794270319996,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(2~3,5,8) / 3착(4,6~7) 삼쌍",1,"2~3,5,8","4,6~7",12,1691,1691,108,0.0638675340035482,2029200.0,2959900.0,930700.0,1.4586536566134438,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2,5~8) / 3착(3~4) 삼쌍",1,"2,5~8",3~4,10,1691,1691,107,0.06327616794795979,1691000.0,2455600.0,764600.0,1.4521584861028978,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(3~4) / 3착(2,5~7) 삼쌍",1,3~4,"2,5~7",8,1691,1691,102,0.06031933767001774,1352800.0,1961600.0,608800.0,1.4500295683027795,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
1착(1) / 2착(2~4) / 3착(5~8) 삼쌍,1,2~4,5~8,12,1691,1691,132,0.07806031933767002,2029200.0,2924000.0,894800.0,1.4409619554504238,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(3,6,8) / 3착(2,4~5,7) 삼쌍",1,"3,6,8","2,4~5,7",12,1691,1691,103,0.06091070372560615,2029200.0,2886000.0,856800.0,1.4222353636901242,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(2,5,8) / 3착(3~4,6~7) 삼쌍",1,"2,5,8","3~4,6~7",12,1691,1691,111,0.06564163217031342,2029200.0,2884900.0,855700.0,1.4216932781391682,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1~2) / 2착(4~5) / 3착(3,6~7) 삼쌍",1~2,4~5,"3,6~7",12,1691,1691,101,0.05972797161442933,2029200.0,2877000.0,847800.0,1.4178001182732112,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(2,5~6,8) / 3착(3~4,7) 삼쌍",1,"2,5~6,8","3~4,7",12,1691,1691,111,0.06564163217031342,2029200.0,2862500.0,833300.0,1.410654445101518,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1~2) / 2착(3,7) / 3착(4~6) 삼쌍",1~2,"3,7",4~6,12,1691,1691,103,0.06091070372560615,2029200.0,2862400.0,833200.0,1.4106051645968856,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(3~4) / 3착(2,5~8) 삼쌍",1,3~4,"2,5~8",10,1691,1691,112,0.06623299822590184,1691000.0,2360700.0,669700.0,1.3960378474275577,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1~2) / 2착(3,5) / 3착(4,6~7) 삼쌍",1~2,"3,5","4,6~7",12,1691,1691,100,0.05913660555884092,2029200.0,2825400.0,796200.0,1.3923713778829094,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250404 3R (10, 8, 12) @153.0 | 부산 20250418 6R (6, 2, 7) @1204.0"
"1착(1) / 2착(3~4) / 3착(2,5~6,8) 삼쌍",1,3~4,"2,5~6,8",8,1691,1691,100,0.05913660555884092,1352800.0,1866600.0,513800.0,1.379804849201656,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1) / 2착(3,5,8) / 3착(2,4,6~7) 삼쌍",1,"3,5,8","2,4,6~7",12,1691,1691,111,0.06564163217031342,2029200.0,2777200.0,748000.0,1.3686181746501085,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(2~4,8) / 3착(5~7) 삼쌍",1,"2~4,8",5~7,12,1691,1691,123,0.07273802483737433,2029200.0,2755400.0,726200.0,1.3578750246402522,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250302 2R (11, 5, 3) @427.0"
1착(1) / 2착(5~8) / 3착(2~4) 삼쌍,1,5~8,2~4,12,1691,1691,109,0.06445890005913661,2029200.0,2748700.0,719500.0,1.3545732308298837,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250418 4R (5, 10, 3) @65.0"
"1착(1) / 2착(2~3,7) / 3착(4~6) 삼쌍",1,"2~3,7",4~6,9,1691,1691,106,0.06268480189237138,1521900.0,2045000.0,523100.0,1.3437150929758854,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(3,6~8) / 3착(2,4~5) 삼쌍",1,"3,6~8","2,4~5",12,1691,1691,113,0.06682436428149024,2029200.0,2711600.0,682400.0,1.3362901636112754,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(2~3,6) / 3착(4~5,7~8) 삼쌍",1,"2~3,6","4~5,7~8",12,1691,1691,115,0.06800709639266705,2029200.0,2704600.0,675400.0,1.3328405282870097,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2,4~5,8) / 3착(3,6~7) 삼쌍",1,"2,4~5,8","3,6~7",12,1691,1691,117,0.06918982850384388,2029200.0,2699200.0,670000.0,1.3301793810368618,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2~3,5) / 3착(4,6~8) 삼쌍",1,"2~3,5","4,6~8",12,1691,1691,115,0.06800709639266705,2029200.0,2662100.0,632900.0,1.3118963138182536,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2~3,7) / 3착(4~6,8) 삼쌍",1,"2~3,7","4~6,8",12,1691,1691,124,0.07332939089296274,2029200.0,2650000.0,620800.0,1.3059333727577371,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2,5) / 3착(3~4,6~8) 삼쌍",1,"2,5","3~4,6~8",10,1691,1691,107,0.06327616794795979,1691000.0,2202700.0,511700.0,1.302602010644589,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2~3,6~7) / 3착(4~5,8) 삼쌍",1,"2~3,6~7","4~5,8",12,1691,1691,112,0.06623299822590184,2029200.0,2629900.0,600700.0,1.2960279913266313,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2,4~5) / 3착(3,6,8) 삼쌍",1,"2,4~5","3,6,8",9,1691,1691,101,0.05972797161442933,1521900.0,1969700.0,447800.0,1.2942374663249885,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(3,5~6,8) / 3착(2,4,7) 삼쌍",1,"3,5~6,8","2,4,7",12,1691,1691,104,0.06150206978119456,2029200.0,2618600.0,589400.0,1.2904592943031736,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(2,6,8) / 3착(3~5,7) 삼쌍",1,"2,6,8","3~5,7",12,1691,1691,111,0.06564163217031342,2029200.0,2611900.0,582700.0,1.287157500492805,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(2,4) / 3착(3,5~7) 삼쌍",1,"2,4","3,5~7",8,1691,1691,111,0.06564163217031342,1352800.0,1740100.0,387300.0,1.2862950916617386,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2,4~5) / 3착(3,6~8) 삼쌍",1,"2,4~5","3,6~8",12,1691,1691,122,0.07214665878178593,2029200.0,2602500.0,573300.0,1.2825251330573626,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2~3,7~8) / 3착(4~6) 삼쌍",1,"2~3,7~8",4~6,12,1691,1691,117,0.06918982850384388,2029200.0,2601400.0,572200.0,1.2819830475064065,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(2) / 2착(1,4~5) / 3착(3,6~8) 삼쌍",2,"1,4~5","3,6~8",12,1691,1691,100,0.05913660555884092,2029200.0,2593600.0,564400.0,1.2781391681450818,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250126 6R (7, 3, 9) @26.0"
"1착(1) / 2착(3,5) / 3착(2,4,6~8) 삼쌍",1,"3,5","2,4,6~8",10,1691,1691,101,0.05972797161442933,1691000.0,2130200.0,439200.0,1.2597279716144294,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
1착(1) / 2착(4~8) / 3착(2~3) 삼쌍,1,4~8,2~3,10,1691,1691,104,0.06150206978119456,1691000.0,2128600.0,437600.0,1.258781785925488,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(1) / 2착(3,5~8) / 3착(2,4) 삼쌍",1,"3,5~8","2,4",10,1691,1691,104,0.06150206978119456,1691000.0,2121900.0,430900.0,1.2548196333530455,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(4~5,8) / 3착(2~3,6~7) 삼쌍",1,"4~5,8","2~3,6~7",12,1691,1691,104,0.06150206978119456,2029200.0,2545100.0,515900.0,1.2542381233983837,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(3~4,8) / 3착(2,5~7) 삼쌍",1,"3~4,8","2,5~7",12,1691,1691,120,0.0709639266706091,2029200.0,2541300.0,512100.0,1.2523654642223536,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250117 8R (7, 12, 4) @135.0"
"1착(1) / 2착(2~4,7) / 3착(5~6,8) 삼쌍",1,"2~4,7","5~6,8",12,1691,1691,119,0.0703725606150207,2029200.0,2540400.0,511200.0,1.2519219396806622,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(4~6,8) / 3착(2~3,7) 삼쌍",1,"4~6,8","2~3,7",12,1691,1691,101,0.05972797161442933,2029200.0,2532700.0,503500.0,1.2481273408239701,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250418 6R (6, 2, 7) @1204.0"
"1착(1) / 2착(2,5,7~8) / 3착(3~4,6) 삼쌍",1,"2,5,7~8","3~4,6",12,1691,1691,110,0.06505026611472502,2029200.0,2532100.0,502900.0,1.2478316577961759,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(2,6~8) / 3착(3~5) 삼쌍",1,"2,6~8",3~5,12,1691,1691,117,0.06918982850384388,2029200.0,2527300.0,498100.0,1.2454661935738223,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(3,6~7) / 3착(2,4~5,8) 삼쌍",1,"3,6~7","2,4~5,8",12,1691,1691,107,0.06327616794795979,2029200.0,2513800.0,484600.0,1.2388133254484526,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1) / 2착(2~4,6) / 3착(5,7~8) 삼쌍",1,"2~4,6","5,7~8",12,1691,1691,100,0.05913660555884092,2029200.0,2510900.0,481700.0,1.2373841908141139,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250323 5R (8, 6, 12) @166.0 | 부산 20250404 6R (4, 11, 3) @112.0"
"1착(1) / 2착(3~4,6,8) / 3착(2,5,7) 삼쌍",1,"3~4,6,8","2,5,7",12,1691,1691,104,0.06150206978119456,2029200.0,2482500.0,453300.0,1.2233885274985217,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1) / 2착(3~5,8) / 3착(2,6~7) 삼쌍",1,"3~5,8","2,6~7",12,1691,1691,111,0.06564163217031342,2029200.0,2481300.0,452100.0,1.2227971614429332,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1) / 2착(2,6~7) / 3착(3~5) 삼쌍",1,"2,6~7",3~5,9,1691,1691,101,0.05972797161442933,1521900.0,1845200.0,323300.0,1.2124318286352587,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2,4) / 3착(3,5~6,8) 삼쌍",1,"2,4","3,5~6,8",8,1691,1691,110,0.06505026611472502,1352800.0,1629300.0,276500.0,1.204390892962744,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2,4,6) / 3착(3,5,7) 삼쌍",1,"2,4,6","3,5,7",9,1691,1691,103,0.06091070372560615,1521900.0,1824100.0,302200.0,1.198567579998686,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250323 5R (8, 6, 12) @166.0"
"1착(1) / 2착(2,4) / 3착(3,5~8) 삼쌍",1,"2,4","3,5~8",10,1691,1691,125,0.07392075694855116,1691000.0,2025400.0,334400.0,1.1977528089887641,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(3~5) / 3착(2,6~8) 삼쌍",1,3~5,"2,6~8",12,1691,1691,110,0.06505026611472502,2029200.0,2419800.0,390600.0,1.1924896510940273,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1) / 2착(3~4,6) / 3착(2,5,7~8) 삼쌍",1,"3~4,6","2,5,7~8",12,1691,1691,100,0.05913660555884092,2029200.0,2404700.0,375500.0,1.1850482948945398,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1) / 2착(3~4,8) / 3착(2,5~6) 삼쌍",1,"3~4,8","2,5~6",9,1691,1691,105,0.06209343583678297,1521900.0,1796300.0,274400.0,1.180300939614955,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250117 8R (7, 12, 4) @135.0"
"1착(1) / 2착(2,4~5,7~8) / 3착(3,6) 삼쌍",1,"2,4~5,7~8","3,6",10,1691,1691,103,0.06091070372560615,1691000.0,1983400.0,292400.0,1.172915434654051,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1,7) / 2착(2~3) / 3착(4~6) 삼쌍","1,7",2~3,4~6,12,1691,1691,102,0.06031933767001774,2029200.0,2378300.0,349100.0,1.1720382416715946,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(3,7~8) / 3착(2,4~6) 삼쌍",1,"3,7~8","2,4~6",12,1691,1691,109,0.06445890005913661,2029200.0,2377400.0,348200.0,1.1715947171299035,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(2,4,6) / 3착(3,5,8) 삼쌍",1,"2,4,6","3,5,8",9,1691,1691,103,0.06091070372560615,1521900.0,1766200.0,244300.0,1.1605230304224983,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250406 4R (12, 9, 5) @275.0"
"1착(1) / 2착(2,4~5,7) / 3착(3,6,8) 삼쌍",1,"2,4~5,7","3,6,8",12,1691,1691,115,0.06800709639266705,2029200.0,2352200.0,323000.0,1.1591760299625469,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(3~4,7) / 3착(2,5~6,8) 삼쌍",1,"3~4,7","2,5~6,8",12,1691,1691,119,0.0703725606150207,2029200.0,2342900.0,313700.0,1.1545929430317365,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1) / 2착(2,5~7) / 3착(3~4,8) 삼쌍",1,"2,5~7","3~4,8",12,1691,1691,114,0.06741573033707865,2029200.0,2341700.0,312500.0,1.1540015769761482,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(3,5,7~8) / 3착(2,4,6) 삼쌍",1,"3,5,7~8","2,4,6",12,1691,1691,114,0.06741573033707865,2029200.0,2334600.0,305400.0,1.1505026611472502,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(3~4,6~8) / 3착(2,5) 삼쌍",1,"3~4,6~8","2,5",10,1691,1691,101,0.05972797161442933,1691000.0,1945100.0,254100.0,1.1502661147250148,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1) / 2착(3~4,6~7) / 3착(2,5,8) 삼쌍",1,"3~4,6~7","2,5,8",12,1691,1691,104,0.06150206978119456,2029200.0,2332800.0,303600.0,1.1496156120638676,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(2) / 2착(1,4,6) / 3착(3,5,7~8) 삼쌍",2,"1,4,6","3,5,7~8",12,1691,1691,100,0.05913660555884092,2029200.0,2320500.0,291300.0,1.1435541099940862,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250124 6R (10, 8, 3) @88.0"
"1착(1) / 2착(2~3,5,7) / 3착(4,6,8) 삼쌍",1,"2~3,5,7","4,6,8",12,1691,1691,105,0.06209343583678297,2029200.0,2319200.0,290000.0,1.1429134634338656,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2,4,6,8) / 3착(3,5,7) 삼쌍",1,"2,4,6,8","3,5,7",12,1691,1691,118,0.06978119455943228,2029200.0,2318600.0,289400.0,1.1426177804060713,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2,5,7) / 3착(3~4,6,8) 삼쌍",1,"2,5,7","3~4,6,8",12,1691,1691,113,0.06682436428149024,2029200.0,2315400.0,286200.0,1.1410408042578355,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(3~4,7) / 3착(2,5~6) 삼쌍",1,"3~4,7","2,5~6",9,1691,1691,105,0.06209343583678297,1521900.0,1729200.0,207300.0,1.1362113148038635,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1) / 2착(2,6) / 3착(3~5,7~8) 삼쌍",1,"2,6","3~5,7~8",10,1691,1691,104,0.06150206978119456,1691000.0,1913400.0,222400.0,1.1315198107628621,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
