전략명,1착군,2착군,3착군,구멍수,적용경주수,전체기준경주수,적중수,적중률,총베팅액,총환수액,이익금,환수율,적중예시
"1착(1,4) / 2착(2~3) / 3착(5~6) 삼쌍","1,4",2~3,5~6,8,1837,1837,86,0.046815459989112684,1469600.0,3425200.0,1955600.0,2.3307022318998367,"부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(1,7) / 2착(2,4) / 3착(3,6) 삼쌍","1,7","2,4","3,6",8,1837,1837,74,0.040283070223189985,1469600.0,3401000.0,1931400.0,2.3142351660315734,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250117 4R (11, 2, 1) @258.0"
"1착(1,4) / 2착(2,5~6,8) / 3착(3) 삼쌍","1,4","2,5~6,8",3,8,1837,1837,71,0.038649972781709306,1469600.0,3253900.0,1784300.0,2.2141399020141534,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1,4,7) / 2착(2,5~6,8) / 3착(3) 삼쌍","1,4,7","2,5~6,8",3,12,1837,1837,78,0.04246053347849755,2204400.0,4775600.0,2571200.0,2.166394483759753,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1,4) / 2착(5~6,8) / 3착(2~3) 삼쌍","1,4","5~6,8",2~3,12,1837,1837,84,0.0457267283614589,2204400.0,4501100.0,2296700.0,2.0418708038468516,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250309 4R (8, 6, 3) @204.0"
"1착(1,4) / 2착(2,5~8) / 3착(3) 삼쌍","1,4","2,5~8",3,10,1837,1837,82,0.04463799673380512,1837000.0,3731300.0,1894300.0,2.0311921611322807,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(2,4,6) / 2착(1) / 3착(3,5,8) 삼쌍","2,4,6",1,"3,5,8",9,1837,1837,81,0.04409363091997823,1653300.0,3356600.0,1703300.0,2.030242545212605,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(2,4,6) / 2착(1) / 3착(3,5,7) 삼쌍","2,4,6",1,"3,5,7",9,1837,1837,78,0.04246053347849755,1653300.0,3356200.0,1702900.0,2.0300006048509043,"부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250328 8R (4, 8, 6) @2360.0 | 부산 20250425 2R (5, 6, 7) @121.0"
"1착(1,7) / 2착(2,4~5) / 3착(3,6) 삼쌍","1,7","2,4~5","3,6",12,1837,1837,95,0.051714752313554706,2204400.0,4438000.0,2233600.0,2.013246234803121,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250117 4R (11, 2, 1) @258.0"
"1착(1,4) / 2착(2,5) / 3착(3,6) 삼쌍","1,4","2,5","3,6",8,1837,1837,74,0.040283070223189985,1469600.0,2933900.0,1464300.0,1.9963935764833969,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250307 8R (7, 8, 1) @190.0"
"1착(2,4,6) / 2착(1) / 3착(3,7~8) 삼쌍","2,4,6",1,"3,7~8",9,1837,1837,72,0.0391943385955362,1653300.0,3293000.0,1639700.0,1.9917740277021714,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1,4) / 2착(2,5~7) / 3착(3) 삼쌍","1,4","2,5~7",3,8,1837,1837,72,0.0391943385955362,1469600.0,2911600.0,1442000.0,1.9812193794229722,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250420 6R (9, 10, 8) @62.0"
1착(1) / 2착(5~8) / 3착(2~3) 삼쌍,1,5~8,2~3,8,1837,1837,82,0.04463799673380512,1469600.0,2862800.0,1393200.0,1.948013064779532,"부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(1,7) / 2착(2,4) / 3착(3,5~6) 삼쌍","1,7","2,4","3,5~6",12,1837,1837,104,0.056614044637996734,2204400.0,4288100.0,2083700.0,1.9452458718925785,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250117 4R (11, 2, 1) @258.0"
"1착(1) / 2착(4~5,7) / 3착(2~3) 삼쌍",1,"4~5,7",2~3,6,1837,1837,75,0.04082743603701688,1102200.0,2141600.0,1039400.0,1.943023044819452,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250427 2R (9, 8, 11) @24.0 | 부산 20250427 4R (10, 9, 8) @41.0"
"1착(1) / 2착(5,7~8) / 3착(2~4) 삼쌍",1,"5,7~8",2~4,9,1837,1837,87,0.04735982580293958,1653300.0,3193300.0,1540000.0,1.9314703925482368,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250427 4R (10, 9, 8) @41.0"
"1착(1~2,4) / 2착(3) / 3착(5~7) 삼쌍","1~2,4",3,5~7,9,1837,1837,76,0.04137180185084377,1653300.0,3190700.0,1537400.0,1.9298977801971815,"부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250330 2R (8, 11, 4) @160.0"
"1착(1) / 2착(3,5,8) / 3착(2,4) 삼쌍",1,"3,5,8","2,4",6,1837,1837,73,0.03973870440936309,1102200.0,2116300.0,1014100.0,1.9200689530030848,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1,4) / 2착(3) / 3착(2,5~7) 삼쌍","1,4",3,"2,5~7",8,1837,1837,78,0.04246053347849755,1469600.0,2815700.0,1346100.0,1.9159635274904736,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1,4) / 2착(3) / 3착(2,5~6,8) 삼쌍","1,4",3,"2,5~6,8",8,1837,1837,76,0.04137180185084377,1469600.0,2810900.0,1341300.0,1.9126973326075123,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1~2,4) / 2착(5~8) / 3착(3) 삼쌍","1~2,4",5~8,3,12,1837,1837,76,0.04137180185084377,2204400.0,4200500.0,1996100.0,1.9055071674832154,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(1) / 2착(4~5,8) / 3착(2~3) 삼쌍",1,"4~5,8",2~3,6,1837,1837,70,0.03810560696788242,1102200.0,2090100.0,987900.0,1.8962983124659771,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250427 2R (9, 8, 11) @24.0"
"1착(1,7) / 2착(2~4) / 3착(5~6) 삼쌍","1,7",2~4,5~6,12,1837,1837,96,0.0522591181273816,2204400.0,4152400.0,1948000.0,1.8836871711123209,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(2,4,6) / 2착(1,5) / 3착(3,7) 삼쌍","2,4,6","1,5","3,7",12,1837,1837,79,0.04300489929232444,2204400.0,4152100.0,1947700.0,1.8835510796588641,"부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250425 2R (5, 6, 7) @121.0 | 부산 20250504 5R (8, 1, 10) @300.0"
"1착(2,4) / 2착(3,7) / 3착(1,5~6) 삼쌍","2,4","3,7","1,5~6",12,1837,1837,76,0.04137180185084377,2204400.0,4149200.0,1944800.0,1.8822355289421158,"부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 1R (9, 12, 2) @80.0"
"1착(2,4,6) / 2착(1,5) / 3착(3,8) 삼쌍","2,4,6","1,5","3,8",12,1837,1837,78,0.04246053347849755,2204400.0,4120700.0,1916300.0,1.869306840863727,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1,7) / 2착(4~5) / 3착(2~3,6) 삼쌍","1,7",4~5,"2~3,6",12,1837,1837,85,0.04627109417528579,2204400.0,4117000.0,1912600.0,1.8676283796044275,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(2,5,7) / 3착(3~4) 삼쌍",1,"2,5,7",3~4,6,1837,1837,81,0.04409363091997823,1102200.0,2056100.0,953900.0,1.86545091634912,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1,4,7) / 2착(2~3) / 3착(5~6) 삼쌍","1,4,7",2~3,5~6,12,1837,1837,90,0.04899292324442025,2204400.0,4095600.0,1891200.0,1.8579205225911812,"부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(1,4) / 2착(5,7~8) / 3착(2~3) 삼쌍","1,4","5,7~8",2~3,12,1837,1837,82,0.04463799673380512,2204400.0,4089400.0,1885000.0,1.855107965886409,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250411 5R (10, 11, 7) @119.0"
"1착(1) / 2착(4~5,7~8) / 3착(2~3) 삼쌍",1,"4~5,7~8",2~3,8,1837,1837,90,0.04899292324442025,1469600.0,2724000.0,1254400.0,1.8535655960805661,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250427 2R (9, 8, 11) @24.0"
"1착(1~2,7) / 2착(4~5) / 3착(3,6) 삼쌍","1~2,7",4~5,"3,6",12,1837,1837,81,0.04409363091997823,2204400.0,4081600.0,1877200.0,1.8515695880965342,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250418 7R (7, 9, 8) @45.0"
"1착(1~2,7) / 2착(3~4) / 3착(5~6) 삼쌍","1~2,7",3~4,5~6,12,1837,1837,91,0.04953728905824714,2204400.0,4080100.0,1875700.0,1.8508891308292506,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1,7) / 2착(2,6) / 3착(3~5) 삼쌍","1,7","2,6",3~5,12,1837,1837,94,0.05117038649972782,2204400.0,4074500.0,1870100.0,1.8483487570313917,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0"
"1착(1~2,4) / 2착(3) / 3착(5~6,8) 삼쌍","1~2,4",3,"5~6,8",9,1837,1837,70,0.03810560696788242,1653300.0,3054700.0,1401400.0,1.8476380572188955,"부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250404 6R (4, 11, 3) @112.0"
"1착(1) / 2착(3,8) / 3착(2,4~5) 삼쌍",1,"3,8","2,4~5",6,1837,1837,70,0.03810560696788242,1102200.0,2027900.0,925700.0,1.8398657230992561,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
1착(1~2) / 2착(4~7) / 3착(3) 삼쌍,1~2,4~7,3,8,1837,1837,81,0.04409363091997823,1469600.0,2699400.0,1229800.0,1.8368263473053892,"부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0 | 부산 20250511 6R (5, 4, 6) @36.0"
"1착(1,5,7) / 2착(2,4) / 3착(3,6) 삼쌍","1,5,7","2,4","3,6",12,1837,1837,85,0.04627109417528579,2204400.0,4045600.0,1841200.0,1.8352386136817274,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250117 4R (11, 2, 1) @258.0"
"1착(2,4,6) / 2착(1,8) / 3착(3,5) 삼쌍","2,4,6","1,8","3,5",12,1837,1837,73,0.03973870440936309,2204400.0,4038000.0,1833600.0,1.8317909635274905,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250214 5R (11, 10, 4) @3721.0"
"1착(1~2) / 2착(4~5) / 3착(3,7~8) 삼쌍",1~2,4~5,"3,7~8",12,1837,1837,93,0.05062602068590093,2204400.0,4037900.0,1833500.0,1.8317455997096717,"부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250307 5R (10, 2, 3) @176.0"
"1착(1) / 2착(2,4~8) / 3착(3) 삼쌍",1,"2,4~8",3,6,1837,1837,79,0.04300489929232444,1102200.0,2017600.0,915400.0,1.8305207766285612,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(1,4) / 2착(5~7) / 3착(2~3) 삼쌍","1,4",5~7,2~3,12,1837,1837,88,0.04790419161676647,2204400.0,4003500.0,1799100.0,1.8161404463799673,"부산 20250309 4R (8, 6, 3) @204.0 | 부산 20250411 5R (10, 11, 7) @119.0 | 부산 20250418 4R (5, 10, 3) @65.0"
"1착(1,3,7) / 2착(2,4) / 3착(5~6) 삼쌍","1,3,7","2,4",5~6,12,1837,1837,78,0.04246053347849755,2204400.0,3999100.0,1794700.0,1.8141444383959353,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250221 7R (6, 1, 4) @627.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(2,4,6) / 2착(1) / 3착(3,5,7~8) 삼쌍","2,4,6",1,"3,5,7~8",12,1837,1837,98,0.053347849755035384,2204400.0,3984000.0,1779600.0,1.8072945019052804,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(4,6) / 2착(1~2) / 3착(3,5,7) 삼쌍","4,6",1~2,"3,5,7",12,1837,1837,71,0.038649972781709306,2204400.0,3983000.0,1778600.0,1.8068408637270912,"부산 20250117 7R (3, 9, 8) @312.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250328 8R (4, 8, 6) @2360.0"
"1착(1,4) / 2착(2~3) / 3착(5~7) 삼쌍","1,4",2~3,5~7,12,1837,1837,108,0.0587915078933043,2204400.0,3982400.0,1778000.0,1.8065686808201777,"부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(1,7) / 2착(2,4) / 3착(3,6,8) 삼쌍","1,7","2,4","3,6,8",12,1837,1837,90,0.04899292324442025,2204400.0,3982000.0,1777600.0,1.8063872255489022,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250117 4R (11, 2, 1) @258.0"
"1착(1) / 2착(2,5,8) / 3착(3~4) 삼쌍",1,"2,5,8",3~4,6,1837,1837,73,0.03973870440936309,1102200.0,1990900.0,888700.0,1.8062964979132643,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1~2) / 2착(5,7) / 3착(3~4) 삼쌍",1~2,"5,7",3~4,8,1837,1837,70,0.03810560696788242,1469600.0,2653300.0,1183700.0,1.8054572672836147,"부산 20250511 1R (7, 4, 8) @24.0 | 부산 20250523 3R (4, 1, 2) @11.0 | 부산 20250606 4R (1, 8, 6) @1691.0"
1착(1) / 2착(2~3) / 3착(4~6) 삼쌍,1,2~3,4~6,6,1837,1837,94,0.05117038649972782,1102200.0,1985800.0,883600.0,1.8016693884957358,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1,4) / 2착(2~3) / 3착(5~6,8) 삼쌍","1,4",2~3,"5~6,8",12,1837,1837,105,0.05715841045182363,2204400.0,3969500.0,1765100.0,1.8007167483215387,"부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(1~2) / 2착(4~5) / 3착(3,7) 삼쌍",1~2,4~5,"3,7",8,1837,1837,73,0.03973870440936309,1469600.0,2639700.0,1170100.0,1.7962030484485574,"부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250504 5R (8, 1, 10) @300.0"
"1착(1~2,5) / 2착(3~4) / 3착(6,8) 삼쌍","1~2,5",3~4,"6,8",12,1837,1837,71,0.038649972781709306,2204400.0,3951700.0,1747300.0,1.792641988749773,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1,4,7) / 2착(2,6) / 3착(3,5) 삼쌍","1,4,7","2,6","3,5",12,1837,1837,83,0.045182362547632006,2204400.0,3951100.0,1746700.0,1.7923698058428597,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2,5,7~8) / 3착(3~4) 삼쌍",1,"2,5,7~8",3~4,8,1837,1837,91,0.04953728905824714,1469600.0,2626900.0,1157300.0,1.7874931954273272,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(5~6,8) / 3착(2~4) 삼쌍",1,"5~6,8",2~4,9,1837,1837,85,0.04627109417528579,1653300.0,2954400.0,1301100.0,1.7869715115224096,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250418 4R (5, 10, 3) @65.0"
"1착(1) / 2착(4~5) / 3착(2~3,6) 삼쌍",1,4~5,"2~3,6",6,1837,1837,77,0.041916167664670656,1102200.0,1968400.0,866200.0,1.7858827798947559,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1,4~5,7) / 2착(2,6,8) / 3착(3) 삼쌍","1,4~5,7","2,6,8",3,12,1837,1837,70,0.03810560696788242,2204400.0,3927200.0,1722800.0,1.7815278533841408,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1,7) / 2착(2,5~6) / 3착(3~4) 삼쌍","1,7","2,5~6",3~4,12,1837,1837,94,0.05117038649972782,2204400.0,3925000.0,1720600.0,1.7805298493921249,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0"
"1착(1,3,7) / 2착(4~5) / 3착(2,6) 삼쌍","1,3,7",4~5,"2,6",12,1837,1837,70,0.03810560696788242,2204400.0,3922800.0,1718400.0,1.7795318454001088,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1,4,7) / 2착(2) / 3착(3,5~6) 삼쌍","1,4,7",2,"3,5~6",9,1837,1837,78,0.04246053347849755,1653300.0,2936700.0,1283400.0,1.7762656505171475,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1~2) / 2착(5) / 3착(3~4,6~8) 삼쌍",1~2,5,"3~4,6~8",10,1837,1837,73,0.03973870440936309,1837000.0,3262500.0,1425500.0,1.775993467610234,"부산 20250307 5R (10, 2, 3) @176.0 | 부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250504 5R (8, 1, 10) @300.0"
"1착(1,7) / 2착(2,4) / 3착(5~6,8) 삼쌍","1,7","2,4","5~6,8",12,1837,1837,76,0.04137180185084377,2204400.0,3903700.0,1699300.0,1.7708673561966974,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1,4) / 2착(2,5,8) / 3착(3,6) 삼쌍","1,4","2,5,8","3,6",12,1837,1837,86,0.046815459989112684,2204400.0,3898900.0,1694500.0,1.76868989294139,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(2,4~7) / 2착(1) / 3착(3,8) 삼쌍","2,4~7",1,"3,8",10,1837,1837,70,0.03810560696788242,1837000.0,3238100.0,1401100.0,1.762710941752858,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1) / 2착(3) / 3착(2,4~8) 삼쌍",1,3,"2,4~8",6,1837,1837,80,0.043549265106151334,1102200.0,1936200.0,834000.0,1.7566684812193794,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1) / 2착(5~7) / 3착(2~3,8) 삼쌍",1,5~7,"2~3,8",9,1837,1837,76,0.04137180185084377,1653300.0,2903800.0,1250500.0,1.7563660557672534,"부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250427 1R (2, 12, 10) @92.0"
"1착(1) / 2착(3,5,8) / 3착(2,4,7) 삼쌍",1,"3,5,8","2,4,7",9,1837,1837,89,0.048448557430593356,1653300.0,2902400.0,1249100.0,1.7555192645013005,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(2,4) / 2착(1,5) / 3착(3,7~8) 삼쌍","2,4","1,5","3,7~8",12,1837,1837,91,0.04953728905824714,2204400.0,3867700.0,1663300.0,1.7545363817818909,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1) / 2착(3,8) / 3착(2,4~5,7) 삼쌍",1,"3,8","2,4~5,7",8,1837,1837,80,0.043549265106151334,1469600.0,2577300.0,1107700.0,1.7537425149700598,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1~2,7) / 2착(4~6) / 3착(3) 삼쌍","1~2,7",4~6,3,9,1837,1837,71,0.038649972781709306,1653300.0,2898900.0,1245600.0,1.753402286336418,"부산 20250216 3R (7, 6, 11) @7693.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1) / 2착(2~3) / 3착(4,6~7) 삼쌍",1,2~3,"4,6~7",6,1837,1837,77,0.041916167664670656,1102200.0,1931200.0,829000.0,1.7521320994374887,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1~2) / 2착(4~6) / 3착(3,8) 삼쌍",1~2,4~6,"3,8",12,1837,1837,94,0.05117038649972782,2204400.0,3862200.0,1657800.0,1.7520413718018508,"부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250307 5R (10, 2, 3) @176.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(1,4) / 2착(5,8) / 3착(2~3,7) 삼쌍","1,4","5,8","2~3,7",12,1837,1837,71,0.038649972781709306,2204400.0,3861400.0,1657000.0,1.7516784612592995,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250418 6R (6, 2, 7) @1204.0"
"1착(1~2,7) / 2착(4) / 3착(3,5~6,8) 삼쌍","1~2,7",4,"3,5~6,8",12,1837,1837,79,0.04300489929232444,2204400.0,3860100.0,1655700.0,1.7510887316276538,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
1착(1~2) / 2착(5~6) / 3착(3~4) 삼쌍,1~2,5~6,3~4,8,1837,1837,78,0.04246053347849755,1469600.0,2565900.0,1096300.0,1.7459853021230267,"부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0"
1착(1) / 2착(5~8) / 3착(3~4) 삼쌍,1,5~8,3~4,8,1837,1837,70,0.03810560696788242,1469600.0,2564800.0,1095200.0,1.7452367991290147,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(1) / 2착(2,4~5) / 3착(3,6) 삼쌍",1,"2,4~5","3,6",6,1837,1837,87,0.04735982580293958,1102200.0,1922900.0,820700.0,1.74460170567955,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
1착(1) / 2착(4~6) / 3착(2~3) 삼쌍,1,4~6,2~3,6,1837,1837,73,0.03973870440936309,1102200.0,1919300.0,817100.0,1.7413355107965887,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(1,7) / 2착(3~4) / 3착(2,6,8) 삼쌍","1,7",3~4,"2,6,8",12,1837,1837,79,0.04300489929232444,2204400.0,3829800.0,1625400.0,1.7373434948285247,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
1착(1) / 2착(4~7) / 3착(2~3) 삼쌍,1,4~7,2~3,8,1837,1837,93,0.05062602068590093,1469600.0,2553200.0,1083600.0,1.7373434948285247,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(1,7) / 2착(3~4) / 3착(5~6,8) 삼쌍","1,7",3~4,"5~6,8",12,1837,1837,78,0.04246053347849755,2204400.0,3827900.0,1623500.0,1.7364815822899655,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250302 2R (11, 5, 3) @427.0"
