전략명,1군,2군,3군,구멍수,적용경주수,전체기준경주수,적중수,적중률,총베팅액,총환수액,이익금,환수율,적중예시
1군(1) / 2군(3) / 3군(5~6) 삼복,1,3,5~6,2,1837,1837,102,0.05552531301034295,367400.0,792700.0,425300.0,2.1575939031028852,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250221 8R (2, 10, 12) @709.0 | 부산 20250309 3R (10, 8, 11) @30.0"
1군(1) / 2군(3) / 3군(4~6) 삼복,1,3,4~6,3,1837,1837,178,0.09689711486118671,551100.0,1075500.0,524400.0,1.9515514425694067,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
1군(1) / 2군(3) / 3군(4~5) 삼복,1,3,4~5,2,1837,1837,132,0.0718562874251497,367400.0,679500.0,312100.0,1.8494828524768645,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1) / 2군(3) / 3군(4,6) 삼복",1,3,"4,6",2,1837,1837,122,0.06641262928688078,367400.0,678800.0,311400.0,1.8475775721284704,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 5R (11, 9, 6) @101.0"
1군(1) / 2군(3) / 3군(5~7) 삼복,1,3,5~7,3,1837,1837,132,0.0718562874251497,551100.0,994800.0,443700.0,1.8051170386499729,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250221 8R (2, 10, 12) @709.0 | 부산 20250309 3R (10, 8, 11) @30.0"
"1군(1~2,7) / 2군(3) / 3군(5) 삼복","1~2,7",3,5,3,1837,1837,109,0.05933587370713119,551100.0,974300.0,423200.0,1.7679187080384686,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0 | 부산 20250323 2R (2, 11, 8) @35.0"
"1군(1) / 2군(2,5~6) / 3군(3) 삼복",1,"2,5~6",3,3,1837,1837,200,0.10887316276537834,551100.0,958500.0,407400.0,1.7392487751769188,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 8R (7, 3, 8) @41.0 | 부산 20250124 8R (2, 4, 7) @69.0"
1군(1) / 2군(3) / 3군(4~7) 삼복,1,3,4~7,4,1837,1837,208,0.11322808927599347,734800.0,1277600.0,542800.0,1.738704409363092,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
1군(1~2) / 2군(3) / 3군(5) 삼복,1~2,3,5,2,1837,1837,101,0.054980947196516056,367400.0,636200.0,268800.0,1.7316276537833424,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0 | 부산 20250323 2R (2, 11, 8) @35.0"
"1군(1,7) / 2군(3) / 3군(5~6) 삼복","1,7",3,5~6,4,1837,1837,119,0.06477953184540011,734800.0,1259000.0,524200.0,1.7133913990201415,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250216 3R (7, 6, 11) @638.0 | 부산 20250221 8R (2, 10, 12) @709.0"
"1군(1) / 2군(2,4~6) / 3군(3) 삼복",1,"2,4~6",3,4,1837,1837,276,0.1502449646162221,734800.0,1241300.0,506500.0,1.6893032117583016,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1) / 2군(3) / 3군(5~6,8) 삼복",1,3,"5~6,8",3,1837,1837,119,0.06477953184540011,551100.0,921900.0,370800.0,1.672836145890038,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250221 8R (2, 10, 12) @709.0 | 부산 20250228 8R (3, 5, 9) @9.0"
"1군(1~2,4,7) / 2군(3) / 3군(5) 삼복","1~2,4,7",3,5,4,1837,1837,130,0.07076755579749591,734800.0,1218600.0,483800.0,1.6584104518236256,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0 | 부산 20250323 2R (2, 11, 8) @35.0"
1군(1~2) / 2군(3) / 3군(5~6) 삼복,1~2,3,5~6,4,1837,1837,188,0.10234077299945564,734800.0,1218200.0,483400.0,1.6578660860097987,"부산 20250117 7R (3, 9, 8) @49.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250221 7R (6, 1, 4) @48.0"
"1군(1,7) / 2군(2~3) / 3군(5) 삼복","1,7",2~3,5,4,1837,1837,151,0.08219923788786064,734800.0,1206800.0,472000.0,1.6423516603157322,"부산 20250119 5R (9, 1, 4) @214.0 | 부산 20250207 7R (5, 3, 10) @35.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1) / 2군(3) / 3군(4~6,8) 삼복",1,3,"4~6,8",4,1837,1837,195,0.10615133369624388,734800.0,1204700.0,469900.0,1.639493739793141,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1,4) / 2군(3) / 3군(5~6) 삼복","1,4",3,5~6,4,1837,1837,141,0.07675557974959173,734800.0,1198500.0,463700.0,1.631056069678824,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250221 8R (2, 10, 12) @709.0 | 부산 20250221 9R (3, 8, 10) @62.0"
"1군(1) / 2군(3) / 3군(4~5,7) 삼복",1,3,"4~5,7",3,1837,1837,162,0.08818726183995645,551100.0,881600.0,330500.0,1.599709671565959,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1) / 2군(3) / 3군(4,6~7) 삼복",1,3,"4,6~7",3,1837,1837,152,0.08274360370168754,551100.0,880900.0,329800.0,1.5984394846670296,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 5R (11, 9, 6) @101.0"
"1군(1~2,4) / 2군(3) / 3군(5) 삼복","1~2,4",3,5,3,1837,1837,122,0.06641262928688078,551100.0,880500.0,329400.0,1.5977136635819271,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0 | 부산 20250323 2R (2, 11, 8) @35.0"
1군(1) / 2군(2~3) / 3군(5~6) 삼복,1,2~3,5~6,4,1837,1837,214,0.11649428415895481,734800.0,1168300.0,433500.0,1.5899564507348938,"부산 20250126 6R (7, 3, 9) @8.0 | 부산 20250207 7R (5, 3, 10) @35.0 | 부산 20250209 3R (12, 4, 8) @95.0"
1군(1) / 2군(2~3) / 3군(5) 삼복,1,2~3,5,2,1837,1837,123,0.06695699510070767,367400.0,580400.0,213000.0,1.5797495917256397,"부산 20250207 7R (5, 3, 10) @35.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0"
"1군(1) / 2군(2,5~7) / 3군(3) 삼복",1,"2,5~7",3,4,1837,1837,230,0.12520413718018508,734800.0,1160600.0,425800.0,1.5794774088187262,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 8R (7, 3, 8) @41.0 | 부산 20250124 8R (2, 4, 7) @69.0"
"1군(1,7) / 2군(2,5) / 3군(3) 삼복","1,7","2,5",3,4,1837,1837,188,0.10234077299945564,734800.0,1155400.0,420600.0,1.5724006532389765,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1) / 2군(2,4~7) / 3군(3) 삼복",1,"2,4~7",3,5,1837,1837,306,0.16657593903102885,918500.0,1443400.0,524900.0,1.571475231355471,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1,7) / 2군(3) / 3군(4~5) 삼복","1,7",3,4~5,4,1837,1837,150,0.08165487207403375,734800.0,1136800.0,402000.0,1.547087642896026,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1) / 2군(2,4~5) / 3군(3) 삼복",1,"2,4~5",3,3,1837,1837,230,0.12520413718018508,551100.0,845300.0,294200.0,1.533841408092905,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1) / 2군(2,4,6) / 3군(3) 삼복",1,"2,4,6",3,3,1837,1837,220,0.11976047904191617,551100.0,844600.0,293500.0,1.5325712211939757,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250110 8R (7, 3, 8) @41.0"
1군(1) / 2군(3) / 3군(4~8) 삼복,1,3,4~8,5,1837,1837,225,0.12248230811105063,918500.0,1406800.0,488300.0,1.5316276537833424,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1) / 2군(2,5) / 3군(3) 삼복",1,"2,5",3,2,1837,1837,154,0.08383233532934131,367400.0,562500.0,195100.0,1.5310288513881327,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 8R (7, 3, 8) @41.0 | 부산 20250124 8R (2, 4, 7) @69.0"
1군(1) / 2군(3) / 3군(5~8) 삼복,1,3,5~8,4,1837,1837,149,0.08111050626020685,734800.0,1124000.0,389200.0,1.5296679368535655,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250221 8R (2, 10, 12) @709.0 | 부산 20250228 8R (3, 5, 9) @9.0"
"1군(1) / 2군(2,6) / 3군(3) 삼복",1,"2,6",3,2,1837,1837,144,0.0783886771910724,367400.0,561800.0,194400.0,1.5291235710397386,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 8R (7, 3, 8) @41.0 | 부산 20250124 8R (2, 4, 7) @69.0"
"1군(1~2,7) / 2군(3) / 3군(5~6) 삼복","1~2,7",3,5~6,6,1837,1837,205,0.1115949918345128,1102200.0,1684500.0,582300.0,1.5283070223189983,"부산 20250117 7R (3, 9, 8) @49.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250216 3R (7, 6, 11) @638.0"
"1군(1,7) / 2군(2,5~6) / 3군(3) 삼복","1,7","2,5~6",3,6,1837,1837,243,0.13228089275993468,1102200.0,1679600.0,577400.0,1.5238613681727453,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250110 8R (7, 3, 8) @41.0"
1군(1~2) / 2군(3) / 3군(5~7) 삼복,1~2,3,5~7,6,1837,1837,244,0.13282525857376157,1102200.0,1675100.0,572900.0,1.5197786245690437,"부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250117 7R (3, 9, 8) @49.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1,4,7) / 2군(3) / 3군(5~6) 삼복","1,4,7",3,5~6,6,1837,1837,158,0.08600979858464888,1102200.0,1664800.0,562600.0,1.5104336780983487,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250216 3R (7, 6, 11) @638.0 | 부산 20250221 8R (2, 10, 12) @709.0"
"1군(1,7) / 2군(3) / 3군(4~6) 삼복","1,7",3,4~6,6,1837,1837,205,0.1115949918345128,1102200.0,1661000.0,558800.0,1.5069860279441119,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1) / 2군(3,8) / 3군(5~6) 삼복",1,"3,8",5~6,4,1837,1837,130,0.07076755579749591,734800.0,1105800.0,371000.0,1.504899292324442,"부산 20250117 8R (7, 12, 4) @15.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250221 8R (2, 10, 12) @709.0"
"1군(1) / 2군(3,8) / 3군(4~5) 삼복",1,"3,8",4~5,4,1837,1837,171,0.09308655416439847,734800.0,1105600.0,370800.0,1.5046271094175285,"부산 20250103 4R (10, 6, 12) @334.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0"
"1군(1) / 2군(3,8) / 3군(4~6) 삼복",1,"3,8",4~6,6,1837,1837,226,0.12302667392487751,1102200.0,1656200.0,554000.0,1.5026311014334965,"부산 20250103 4R (10, 6, 12) @334.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0"
1군(1~2) / 2군(3) / 3군(4~6) 삼복,1~2,3,4~6,6,1837,1837,307,0.16712030484485574,1102200.0,1654800.0,552600.0,1.5013609145345672,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250117 7R (3, 9, 8) @49.0"
"1군(1) / 2군(3,8) / 3군(4,6) 삼복",1,"3,8","4,6",4,1837,1837,151,0.08219923788786064,734800.0,1101000.0,366200.0,1.4983669025585193,"부산 20250103 4R (10, 6, 12) @334.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0"
"1군(1) / 2군(2,4~6,8) / 3군(3) 삼복",1,"2,4~6,8",3,5,1837,1837,293,0.15949918345127925,918500.0,1370500.0,452000.0,1.4921066956995102,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1~2) / 2군(3) / 3군(5,7) 삼복",1~2,3,"5,7",4,1837,1837,157,0.085465432770822,734800.0,1093100.0,358300.0,1.4876156777354381,"부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250302 4R (6, 5, 4) @426.0"
"1군(1) / 2군(2,5~6,8) / 3군(3) 삼복",1,"2,5~6,8",3,4,1837,1837,217,0.1181273816004355,734800.0,1087700.0,352900.0,1.4802667392487752,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 8R (7, 3, 8) @41.0 | 부산 20250124 8R (2, 4, 7) @69.0"
"1군(1,4,7) / 2군(2~3) / 3군(5) 삼복","1,4,7",2~3,5,6,1837,1837,208,0.11322808927599347,1102200.0,1624300.0,522100.0,1.4736889856650335,"부산 20250110 3R (3, 6, 9) @37.0 | 부산 20250119 5R (9, 1, 4) @214.0 | 부산 20250207 7R (5, 3, 10) @35.0"
"1군(1~2,4) / 2군(3) / 3군(5~6) 삼복","1~2,4",3,5~6,6,1837,1837,227,0.12357103973870441,1102200.0,1624000.0,521800.0,1.47341680275812,"부산 20250117 7R (3, 9, 8) @49.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250221 7R (6, 1, 4) @48.0"
"1군(1) / 2군(3,7) / 3군(4) 삼복",1,"3,7",4,2,1837,1837,109,0.05933587370713119,367400.0,539700.0,172300.0,1.4689711486118673,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 5R (11, 9, 6) @101.0"
"1군(1) / 2군(3) / 3군(4~5,8) 삼복",1,3,"4~5,8",3,1837,1837,149,0.08111050626020685,551100.0,808700.0,257600.0,1.4674287788060243,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1) / 2군(3) / 3군(4,6,8) 삼복",1,3,"4,6,8",3,1837,1837,139,0.07566684812193794,551100.0,808000.0,256900.0,1.466158591907095,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 5R (11, 9, 6) @101.0"
"1군(1) / 2군(3,7~8) / 3군(4) 삼복",1,"3,7~8",4,3,1837,1837,129,0.07022318998366903,551100.0,807300.0,256200.0,1.4648884050081654,"부산 20250103 4R (10, 6, 12) @334.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0"
"1군(1) / 2군(3,7) / 3군(4~5) 삼복",1,"3,7",4~5,4,1837,1837,190,0.10342950462710941,734800.0,1072900.0,338100.0,1.4601252041371802,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 3R (12, 4, 8) @95.0"
1군(1~2) / 2군(3) / 3군(4~5) 삼복,1~2,3,4~5,4,1837,1837,220,0.11976047904191617,734800.0,1072800.0,338000.0,1.4599891126837234,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250124 5R (8, 5, 10) @25.0"
1군(1) / 2군(3~4) / 3군(5~6) 삼복,1,3~4,5~6,4,1837,1837,176,0.09580838323353294,734800.0,1071900.0,337100.0,1.458764289602613,"부산 20250110 7R (6, 3, 8) @86.0 | 부산 20250117 4R (11, 2, 1) @76.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1,5) / 2군(3) / 3군(4,7) 삼복","1,5",3,"4,7",4,1837,1837,135,0.07348938486663037,734800.0,1067300.0,332500.0,1.4525040827436038,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 5R (11, 9, 6) @101.0"
"1군(1) / 2군(2~3) / 3군(5~6,8) 삼복",1,2~3,"5~6,8",6,1837,1837,277,0.150789330430049,1102200.0,1599900.0,497700.0,1.4515514425694067,"부산 20250105 3R (11, 4, 12) @35.0 | 부산 20250119 6R (7, 8, 3) @298.0 | 부산 20250126 6R (7, 3, 9) @8.0"
"1군(1) / 2군(2,4~6) / 3군(3,8) 삼복",1,"2,4~6","3,8",8,1837,1837,370,0.2014153511159499,1469600.0,2124400.0,654800.0,1.4455634186173107,"부산 20250103 4R (10, 6, 12) @334.0 | 부산 20250105 3R (11, 4, 12) @35.0 | 부산 20250105 5R (7, 8, 11) @25.0"
"1군(1~2) / 2군(3,7) / 3군(5) 삼복",1~2,"3,7",5,4,1837,1837,146,0.07947740881872618,734800.0,1061000.0,326200.0,1.44393032117583,"부산 20250119 5R (9, 1, 4) @214.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250209 6R (8, 6, 4) @11.0"
1군(1~2) / 2군(3) / 3군(4~7) 삼복,1~2,3,4~7,8,1837,1837,363,0.19760479041916168,1469600.0,2111700.0,642100.0,1.436921611322809,"부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0"
"1군(1~2) / 2군(3,8) / 3군(5) 삼복",1~2,"3,8",5,4,1837,1837,132,0.0718562874251497,734800.0,1055400.0,320600.0,1.4363091997822537,"부산 20250117 8R (7, 12, 4) @15.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250307 5R (10, 2, 3) @26.0"
"1군(1) / 2군(2,5~6) / 3군(3,8) 삼복",1,"2,5~6","3,8",6,1837,1837,274,0.1491562329885683,1102200.0,1574000.0,471800.0,1.4280529849392125,"부산 20250105 3R (11, 4, 12) @35.0 | 부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1) / 2군(2,4~5) / 3군(3,8) 삼복",1,"2,4~5","3,8",6,1837,1837,315,0.17147523135547088,1102200.0,1573800.0,471600.0,1.427871529667937,"부산 20250103 4R (10, 6, 12) @334.0 | 부산 20250105 3R (11, 4, 12) @35.0 | 부산 20250105 5R (7, 8, 11) @25.0"
"1군(1) / 2군(2,4~8) / 3군(3) 삼복",1,"2,4~8",3,6,1837,1837,323,0.17583015786608602,1102200.0,1572600.0,470400.0,1.426782798040283,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1) / 2군(2,4~5,7) / 3군(3) 삼복",1,"2,4~5,7",3,4,1837,1837,260,0.14153511159499182,734800.0,1047400.0,312600.0,1.4254218835057157,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1) / 2군(2,4,6~7) / 3군(3) 삼복",1,"2,4,6~7",3,4,1837,1837,250,0.1360914534567229,734800.0,1046700.0,311900.0,1.4244692433315187,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1) / 2군(2,4,6) / 3군(3,8) 삼복",1,"2,4,6","3,8",6,1837,1837,295,0.16058791507893305,1102200.0,1569200.0,467000.0,1.4236980584285974,"부산 20250103 4R (10, 6, 12) @334.0 | 부산 20250105 3R (11, 4, 12) @35.0 | 부산 20250105 5R (7, 8, 11) @25.0"
"1군(1~2,4,7) / 2군(3) / 3군(5~6) 삼복","1~2,4,7",3,5~6,8,1837,1837,244,0.13282525857376157,1469600.0,2090300.0,620700.0,1.4223598258029395,"부산 20250117 7R (3, 9, 8) @49.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250216 3R (7, 6, 11) @638.0"
"1군(1~2,6~7) / 2군(3) / 3군(5) 삼복","1~2,6~7",3,5,4,1837,1837,121,0.0658682634730539,734800.0,1043900.0,309100.0,1.4206586826347305,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0 | 부산 20250316 3R (4, 8, 1) @42.0"
"1군(1,7) / 2군(2,4~6) / 3군(3) 삼복","1,7","2,4~6",3,8,1837,1837,329,0.17909635274904737,1469600.0,2081600.0,612000.0,1.4164398475775721,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250110 6R (10, 6, 4) @120.0"
1군(1~2) / 2군(3) / 3군(6~7) 삼복,1~2,3,6~7,4,1837,1837,143,0.07784431137724551,734800.0,1038900.0,304100.0,1.4138541099618944,"부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250117 7R (3, 9, 8) @49.0 | 부산 20250221 7R (6, 1, 4) @48.0"
"1군(1,7) / 2군(2,4~5) / 3군(3) 삼복","1,7","2,4~5",3,6,1837,1837,274,0.1491562329885683,1102200.0,1557400.0,455200.0,1.412992197423335,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250110 6R (10, 6, 4) @120.0"
"1군(1,4,7) / 2군(2,5) / 3군(3) 삼복","1,4,7","2,5",3,6,1837,1837,252,0.1371801850843767,1102200.0,1553500.0,451300.0,1.4094538196334603,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1~2,7~8) / 2군(3) / 3군(5) 삼복","1~2,7~8",3,5,4,1837,1837,117,0.06369080021774633,734800.0,1035400.0,300600.0,1.4090909090909092,"부산 20250207 5R (2, 6, 1) @13.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0"
"1군(1) / 2군(2,5~8) / 3군(3) 삼복",1,"2,5~8",3,5,1837,1837,247,0.13445835601524225,918500.0,1289800.0,371300.0,1.4042460533478498,"부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 8R (7, 3, 8) @41.0 | 부산 20250124 8R (2, 4, 7) @69.0"
"1군(1) / 2군(2~3,5) / 3군(6) 삼복",1,"2~3,5",6,3,1837,1837,115,0.06260206859009254,551100.0,773700.0,222600.0,1.4039194338595535,"부산 20250126 6R (7, 3, 9) @8.0 | 부산 20250221 8R (2, 10, 12) @709.0 | 부산 20250321 8R (3, 5, 2) @18.0"
"1군(1~2,4,6~7) / 2군(3) / 3군(5) 삼복","1~2,4,6~7",3,5,5,1837,1837,142,0.07729994556341861,918500.0,1288200.0,369700.0,1.4025040827436037,"부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0 | 부산 20250316 3R (4, 8, 1) @42.0"
"1군(1,4) / 2군(3) / 3군(5~6,8) 삼복","1,4",3,"5~6,8",6,1837,1837,170,0.09254218835057158,1102200.0,1545500.0,443300.0,1.4021956087824352,"부산 20250103 5R (5, 3, 12) @275.0 | 부산 20250103 6R (5, 8, 6) @371.0 | 부산 20250103 8R (10, 6, 2) @359.0"
1군(1) / 2군(2~3) / 3군(4~6) 삼복,1,2~3,4~6,6,1837,1837,339,0.18454001088731628,1102200.0,1541100.0,438900.0,1.3982035928143712,"부산 20250103 3R (6, 5, 11) @95.0 | 부산 20250105 6R (4, 1, 5) @3.0 | 부산 20250110 6R (10, 6, 4) @120.0"
"1군(1) / 2군(3,6) / 3군(4~5) 삼복",1,"3,6",4~5,4,1837,1837,187,0.10179640718562874,734800.0,1026400.0,291600.0,1.396842678279804,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250110 7R (6, 3, 8) @86.0 | 부산 20250117 4R (11, 2, 1) @76.0"
"1군(1~2,4,7~8) / 2군(3) / 3군(5) 삼복","1~2,4,7~8",3,5,5,1837,1837,138,0.07512248230811105,918500.0,1279700.0,361200.0,1.3932498639085464,"부산 20250207 5R (2, 6, 1) @13.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0"
"1군(1) / 2군(2,5) / 3군(3,8) 삼복",1,"2,5","3,8",4,1837,1837,219,0.11921611322808928,734800.0,1023400.0,288600.0,1.3927599346761024,"부산 20250105 3R (11, 4, 12) @35.0 | 부산 20250105 5R (7, 8, 11) @25.0 | 부산 20250110 8R (7, 3, 8) @41.0"
"1군(1,4) / 2군(2~3) / 3군(6) 삼복","1,4",2~3,6,4,1837,1837,134,0.07294501905280348,734800.0,1022800.0,288000.0,1.391943385955362,"부산 20250126 6R (7, 3, 9) @8.0 | 부산 20250221 8R (2, 10, 12) @709.0 | 부산 20250221 9R (3, 8, 10) @62.0"
"1군(1,5) / 2군(3) / 3군(4,6~7) 삼복","1,5",3,"4,6~7",6,1837,1837,193,0.1050626020685901,1102200.0,1532900.0,430700.0,1.3907639266920704,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250209 5R (11, 9, 6) @101.0"
"1군(1) / 2군(2~3,6) / 3군(5) 삼복",1,"2~3,6",5,3,1837,1837,147,0.08002177463255307,551100.0,766200.0,215100.0,1.3903102885138814,"부산 20250207 7R (5, 3, 10) @35.0 | 부산 20250209 3R (12, 4, 8) @95.0 | 부산 20250309 3R (10, 8, 11) @30.0"
1군(1) / 2군(3~4) / 3군(5~7) 삼복,1,3~4,5~7,6,1837,1837,239,0.1301034295046271,1102200.0,1530900.0,428700.0,1.3889493739793142,"부산 20250110 7R (6, 3, 8) @86.0 | 부산 20250117 4R (11, 2, 1) @76.0 | 부산 20250209 3R (12, 4, 8) @95.0"
"1군(1~2,7) / 2군(3) / 3군(4~5) 삼복","1~2,7",3,4~5,6,1837,1837,238,0.12955906369080022,1102200.0,1530100.0,427900.0,1.3882235528942115,"부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0 | 부산 20250124 5R (8, 5, 10) @25.0"
"1군(1~2) / 2군(3) / 3군(4~5,7) 삼복",1~2,3,"4~5,7",6,1837,1837,276,0.1502449646162221,1102200.0,1529700.0,427500.0,1.3878606423516604,"부산 20250110 5R (11, 8, 5) @35.0 | 부산 20250110 6R (10, 6, 4) @120.0 | 부산 20250117 6R (7, 6, 2) @26.0"
