전략명,1착군,2착군,3착군,구멍수,적용경주수,전체기준경주수,적중수,적중률,총베팅액,총환수액,이익금,환수율,적중예시
1착(1) / 2착(2~3) / 3착(4~6) 삼쌍,1,2~3,4~6,6,1691,1691,93,0.05499704316972206,1014600.0,1781200.0,766600.0,1.7555686970234574,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2,5,8) / 3착(3~4) 삼쌍",1,"2,5,8",3~4,6,1691,1691,72,0.04257835600236547,1014600.0,1744600.0,730000.0,1.7194953676325646,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
1착(1~2) / 2착(5~6) / 3착(3~4) 삼쌍,1~2,5~6,3~4,8,1691,1691,77,0.04553518628030751,1352800.0,2319600.0,966800.0,1.7146658781785926,"부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1) / 2착(3) / 3착(2,4~8) 삼쌍",1,3,"2,4~8",6,1691,1691,79,0.04671791839148433,1014600.0,1731600.0,717000.0,1.706682436428149,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1) / 2착(2~3) / 3착(4,6~7) 삼쌍",1,2~3,"4,6~7",6,1691,1691,76,0.0449438202247191,1014600.0,1726600.0,712000.0,1.7017543859649122,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
1착(1) / 2착(2~3) / 3착(4~7) 삼쌍,1,2~3,4~7,8,1691,1691,110,0.06505026611472502,1352800.0,2280200.0,927400.0,1.6855410999408633,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2~3,8) / 3착(4~5) 삼쌍",1,"2~3,8",4~5,6,1691,1691,74,0.04376108811354228,1014600.0,1692200.0,677600.0,1.6678493987778436,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
1착(1) / 2착(2~4) / 3착(5~6) 삼쌍,1,2~4,5~6,6,1691,1691,91,0.05381431105854524,1014600.0,1692000.0,677400.0,1.667652276759314,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
1착(1) / 2착(2~3) / 3착(5~7) 삼쌍,1,2~3,5~7,6,1691,1691,80,0.04730928444707274,1014600.0,1691400.0,676800.0,1.6670609107037255,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 8R (3, 5, 2) @58.0 | 부산 20250323 5R (8, 6, 12) @166.0"
1착(1) / 2착(3~4) / 3착(5~7) 삼쌍,1,3~4,5~7,6,1691,1691,75,0.044352454169130695,1014600.0,1687400.0,672800.0,1.6631184703331363,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(2,4~5) / 3착(3,6) 삼쌍",1,"2,4~5","3,6",6,1691,1691,86,0.0508574807806032,1014600.0,1676600.0,662000.0,1.6524738813325448,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2~3,6) / 3착(4~5) 삼쌍",1,"2~3,6",4~5,6,1691,1691,79,0.04671791839148433,1014600.0,1675700.0,661100.0,1.6515868322491623,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2~3,6,8) / 3착(4~5) 삼쌍",1,"2~3,6,8",4~5,8,1691,1691,89,0.05263157894736842,1352800.0,2225500.0,872700.0,1.645106445890006,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~3) / 3착(4~5,7) 삼쌍",1,2~3,"4~5,7",6,1691,1691,81,0.047900650502661145,1014600.0,1641400.0,626800.0,1.617780406071358,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2~3) / 3착(4~6,8) 삼쌍",1,2~3,"4~6,8",8,1691,1691,107,0.06327616794795979,1352800.0,2171600.0,818800.0,1.605263157894737,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2~3,8) / 3착(4~5,7) 삼쌍",1,"2~3,8","4~5,7",9,1691,1691,94,0.05558840922531047,1521900.0,2442100.0,920200.0,1.6046389381693935,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2,5,8) / 3착(3~4,7) 삼쌍",1,"2,5,8","3~4,7",9,1691,1691,91,0.05381431105854524,1521900.0,2432700.0,910800.0,1.5984624482554701,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(2,5) / 3착(3,6~7) 삼쌍",1,"2,5","3,6~7",6,1691,1691,72,0.04257835600236547,1014600.0,1620600.0,606000.0,1.5972797161442933,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(1) / 2착(2,5) / 3착(3~4,6) 삼쌍",1,"2,5","3~4,6",6,1691,1691,81,0.047900650502661145,1014600.0,1619400.0,604800.0,1.5960969840331165,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2~3) / 3착(4,6,8) 삼쌍",1,2~3,"4,6,8",6,1691,1691,73,0.04316972205795387,1014600.0,1618000.0,603400.0,1.5947171299034102,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(2) / 2착(1,4,7) / 3착(5~6,8) 삼쌍",2,"1,4,7","5~6,8",9,1691,1691,70,0.04139562389118864,1521900.0,2425400.0,903500.0,1.593665812471253,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250119 5R (9, 1, 4) @1895.0"
1착(1~2) / 2착(3~4) / 3착(5~6) 삼쌍,1~2,3~4,5~6,8,1691,1691,89,0.05263157894736842,1352800.0,2154100.0,801300.0,1.5923270254287405,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(2~3,8) / 3착(4,6~7) 삼쌍",1,"2~3,8","4,6~7",9,1691,1691,84,0.04967474866942637,1521900.0,2422600.0,900700.0,1.591826006964978,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~3,5,8) / 3착(4,7) 삼쌍",1,"2~3,5,8","4,7",8,1691,1691,71,0.041986989946777055,1352800.0,2150100.0,797300.0,1.5893701951507984,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2,5) / 3착(3~4,7) 삼쌍",1,"2,5","3~4,7",6,1691,1691,78,0.046126552335895916,1014600.0,1611000.0,596400.0,1.5878178592548788,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
1착(1~2) / 2착(4~7) / 3착(3) 삼쌍,1~2,4~7,3,8,1691,1691,79,0.04671791839148433,1352800.0,2141600.0,788800.0,1.5830869308101716,"부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0 | 부산 20250511 6R (5, 4, 6) @36.0"
1착(1) / 2착(2~3) / 3착(4~8) 삼쌍,1,2~3,4~8,10,1691,1691,124,0.07332939089296274,1691000.0,2670600.0,979600.0,1.5793021880544056,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(3,8) / 3착(2,4~5,7) 삼쌍",1,"3,8","2,4~5,7",8,1691,1691,78,0.046126552335895916,1352800.0,2133500.0,780700.0,1.5770993494973389,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(2,5~6,8) / 3착(3~4) 삼쌍",1,"2,5~6,8",3~4,8,1691,1691,90,0.05322294500295683,1352800.0,2131100.0,778300.0,1.5753252513305736,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(3~4) / 3착(5~6,8) 삼쌍",1,3~4,"5~6,8",6,1691,1691,73,0.04316972205795387,1014600.0,1592400.0,577800.0,1.5694855115316382,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
1착(1) / 2착(2~4) / 3착(5~7) 삼쌍,1,2~4,5~7,9,1691,1691,113,0.06682436428149024,1521900.0,2386600.0,864700.0,1.5681713647414417,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(2~3) / 3착(4,6~8) 삼쌍",1,2~3,"4,6~8",8,1691,1691,90,0.05322294500295683,1352800.0,2117000.0,764200.0,1.5649024246008278,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2~3) / 3착(5~6,8) 삼쌍",1,2~3,"5~6,8",6,1691,1691,77,0.04553518628030751,1014600.0,1582800.0,568200.0,1.5600236546422235,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 8R (3, 5, 2) @58.0 | 부산 20250404 6R (4, 11, 3) @112.0"
1착(1~2) / 2착(3) / 3착(4~7) 삼쌍,1~2,3,4~7,8,1691,1691,85,0.050266114725014785,1352800.0,2095800.0,743000.0,1.549231224127735,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250404 3R (10, 8, 12) @153.0"
"1착(1) / 2착(2,4~5) / 3착(3,7) 삼쌍",1,"2,4~5","3,7",6,1691,1691,73,0.04316972205795387,1014600.0,1567500.0,552900.0,1.5449438202247192,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250323 5R (8, 6, 12) @166.0"
"1착(1) / 2착(3,8) / 3착(4~7) 삼쌍",1,"3,8",4~7,8,1691,1691,72,0.04257835600236547,1352800.0,2088500.0,735700.0,1.5438350088704909,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250117 8R (7, 12, 4) @135.0"
1착(1) / 2착(3~4) / 3착(5~8) 삼쌍,1,3~4,5~8,8,1691,1691,85,0.050266114725014785,1352800.0,2086500.0,733700.0,1.5423565937315198,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1~2) / 2착(5~6,8) / 3착(3~4) 삼쌍",1~2,"5~6,8",3~4,12,1691,1691,93,0.05499704316972206,2029200.0,3128500.0,1099300.0,1.5417405874236152,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250420 5R (12, 8, 4) @53.0"
1착(1~2) / 2착(3) / 3착(4~6) 삼쌍,1~2,3,4~6,6,1691,1691,73,0.04316972205795387,1014600.0,1564000.0,549400.0,1.5414941849004533,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250404 3R (10, 8, 12) @153.0"
1착(1) / 2착(2~3) / 3착(5~8) 삼쌍,1,2~3,5~8,8,1691,1691,94,0.05558840922531047,1352800.0,2081800.0,729000.0,1.5388823181549378,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 8R (3, 5, 2) @58.0 | 부산 20250323 5R (8, 6, 12) @166.0"
"1착(1) / 2착(2,5~6) / 3착(3~4) 삼쌍",1,"2,5~6",3~4,6,1691,1691,80,0.04730928444707274,1014600.0,1560300.0,545700.0,1.5378474275576581,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2~3,8) / 3착(4~6) 삼쌍",1,"2~3,8",4~6,9,1691,1691,104,0.06150206978119456,1521900.0,2337600.0,815700.0,1.5359747683816283,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
1착(1~2) / 2착(3~4) / 3착(6~8) 삼쌍,1~2,3~4,6~8,12,1691,1691,86,0.0508574807806032,2029200.0,3107800.0,1078600.0,1.531539522964715,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(2,5,7~8) / 3착(3~4) 삼쌍",1,"2,5,7~8",3~4,8,1691,1691,89,0.05263157894736842,1352800.0,2069100.0,716300.0,1.529494382022472,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1~2) / 2착(4~5) / 3착(3,7) 삼쌍",1~2,4~5,"3,7",8,1691,1691,71,0.041986989946777055,1352800.0,2063000.0,710200.0,1.5249852158486104,"부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250504 5R (8, 1, 10) @300.0"
"1착(1) / 2착(2~3,8) / 3착(4~7) 삼쌍",1,"2~3,8",4~7,12,1691,1691,124,0.07332939089296274,2029200.0,3087500.0,1058300.0,1.5215355805243447,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2,5) / 3착(3~4,6~7) 삼쌍",1,"2,5","3~4,6~7",8,1691,1691,97,0.05736250739207569,1352800.0,2056600.0,703800.0,1.5202542874039031,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1~2) / 2착(3~4,7) / 3착(5~6) 삼쌍",1~2,"3~4,7",5~6,12,1691,1691,105,0.06209343583678297,2029200.0,3084700.0,1055500.0,1.5201557263946384,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 5R (9, 1, 4) @1895.0"
1착(1~2) / 2착(3~4) / 3착(5~7) 삼쌍,1~2,3~4,5~7,12,1691,1691,113,0.06682436428149024,2029200.0,3082800.0,1053600.0,1.5192193968066232,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250124 6R (10, 8, 3) @88.0"
"1착(1) / 2착(2,4~5) / 3착(3,6~7) 삼쌍",1,"2,4~5","3,6~7",9,1691,1691,107,0.06327616794795979,1521900.0,2309400.0,787500.0,1.517445298639858,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(3,8) / 3착(2,4,6~7) 삼쌍",1,"3,8","2,4,6~7",8,1691,1691,72,0.04257835600236547,1352800.0,2050300.0,697500.0,1.5155972797161443,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(3,6,8) / 3착(4~5,7) 삼쌍",1,"3,6,8","4~5,7",9,1691,1691,71,0.041986989946777055,1521900.0,2300900.0,779000.0,1.511860174781523,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250117 8R (7, 12, 4) @135.0"
"1착(1) / 2착(2~3) / 3착(4~5,8) 삼쌍",1,2~3,"4~5,8",6,1691,1691,78,0.046126552335895916,1014600.0,1532800.0,518200.0,1.510743150009856,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(3,6) / 3착(2,4~5) 삼쌍",1,"3,6","2,4~5",6,1691,1691,73,0.04316972205795387,1014600.0,1532600.0,518000.0,1.5105460279913265,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1) / 2착(3,6,8) / 3착(2,4~5) 삼쌍",1,"3,6,8","2,4~5",9,1691,1691,91,0.05381431105854524,1521900.0,2293300.0,771400.0,1.5068664169787764,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(2~3,5) / 3착(4,6) 삼쌍",1,"2~3,5","4,6",6,1691,1691,77,0.04553518628030751,1014600.0,1528200.0,513600.0,1.5062093435836783,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
1착(1~2) / 2착(5~7) / 3착(3~4) 삼쌍,1~2,5~7,3~4,12,1691,1691,102,0.06031933767001774,2029200.0,3054200.0,1025000.0,1.5051251724817662,"부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1) / 2착(2~3) / 3착(4~5,7~8) 삼쌍",1,2~3,"4~5,7~8",8,1691,1691,95,0.056179775280898875,1352800.0,2031800.0,679000.0,1.5019219396806622,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
1착(1) / 2착(2~5) / 3착(6~7) 삼쌍,1,2~5,6~7,8,1691,1691,79,0.04671791839148433,1352800.0,2030800.0,678000.0,1.5011827321111768,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(1~2) / 2착(4~6,8) / 3착(3) 삼쌍",1~2,"4~6,8",3,8,1691,1691,77,0.04553518628030751,1352800.0,2019700.0,666900.0,1.4929775280898876,"부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1) / 2착(4~5) / 3착(2~3,6) 삼쌍",1,4~5,"2~3,6",6,1691,1691,75,0.044352454169130695,1014600.0,1512100.0,497500.0,1.490341021092056,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(2~3,6,8) / 3착(4~5,7) 삼쌍",1,"2~3,6,8","4~5,7",12,1691,1691,111,0.06564163217031342,2029200.0,3018700.0,989500.0,1.4876305933372758,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~3,5) / 3착(4,6~7) 삼쌍",1,"2~3,5","4,6~7",9,1691,1691,100,0.05913660555884092,1521900.0,2263900.0,742000.0,1.4875484591628885,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1,5) / 2착(3) / 3착(2,4,6,8) 삼쌍","1,5",3,"2,4,6,8",8,1691,1691,75,0.044352454169130695,1352800.0,2008200.0,655400.0,1.4844766410408043,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1~2) / 2착(4~5) / 3착(3,6) 삼쌍",1~2,4~5,"3,6",8,1691,1691,78,0.046126552335895916,1352800.0,2008000.0,655200.0,1.4843287995269072,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250418 7R (7, 9, 8) @45.0"
"1착(1) / 2착(5~6,8) / 3착(2~4) 삼쌍",1,"5~6,8",2~4,9,1691,1691,82,0.04849201655824956,1521900.0,2258900.0,737000.0,1.4842630921873974,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250418 4R (5, 10, 3) @65.0"
"1착(1~2) / 2착(3~4) / 3착(5~6,8) 삼쌍",1~2,3~4,"5~6,8",12,1691,1691,107,0.06327616794795979,2029200.0,3003800.0,974600.0,1.480287798147053,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(3,5,8) / 3착(2,4,7) 삼쌍",1,"3,5,8","2,4,7",9,1691,1691,86,0.0508574807806032,1521900.0,2248600.0,726700.0,1.4774952362178855,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(3,8) / 3착(2,4~7) 삼쌍",1,"3,8","2,4~7",10,1691,1691,96,0.05677114133648729,1691000.0,2497700.0,806700.0,1.4770549970431697,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(2,5,7) / 3착(3~4) 삼쌍",1,"2,5,7",3~4,6,1691,1691,79,0.04671791839148433,1014600.0,1498300.0,483700.0,1.4767396018135226,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(2) / 2착(1,4~6) / 3착(3,8) 삼쌍",2,"1,4~6","3,8",8,1691,1691,76,0.0449438202247191,1352800.0,1993500.0,640700.0,1.4736102897693673,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250223 4R (9, 3, 2) @73.0 | 부산 20250223 5R (10, 4, 5) @232.0"
"1착(2) / 2착(1,3~4,7) / 3착(5~6,8) 삼쌍",2,"1,3~4,7","5~6,8",12,1691,1691,84,0.04967474866942637,2029200.0,2983000.0,953800.0,1.4700374531835205,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250119 5R (9, 1, 4) @1895.0"
"1착(1) / 2착(2~3,6~8) / 3착(4~5) 삼쌍",1,"2~3,6~8",4~5,10,1691,1691,101,0.05972797161442933,1691000.0,2478500.0,787500.0,1.4657007687758723,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~4) / 3착(5~6,8) 삼쌍",1,2~4,"5~6,8",9,1691,1691,110,0.06505026611472502,1521900.0,2229400.0,707500.0,1.4648794270319996,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(2~3,5,8) / 3착(4,6) 삼쌍",1,"2~3,5,8","4,6",8,1691,1691,82,0.04849201655824956,1352800.0,1973300.0,620500.0,1.45867829686576,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~3,5,8) / 3착(4,6~7) 삼쌍",1,"2~3,5,8","4,6~7",12,1691,1691,108,0.0638675340035482,2029200.0,2959900.0,930700.0,1.4586536566134438,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~3,6) / 3착(4~5,7) 삼쌍",1,"2~3,6","4~5,7",9,1691,1691,98,0.0579538734476641,1521900.0,2218000.0,696100.0,1.4573887903278797,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
1착(1~2) / 2착(3~5) / 3착(6~7) 삼쌍,1~2,3~5,6~7,12,1691,1691,89,0.05263157894736842,2029200.0,2955400.0,926200.0,1.456436033904987,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1~2) / 2착(5,8) / 3착(3~4,7) 삼쌍",1~2,"5,8","3~4,7",12,1691,1691,75,0.044352454169130695,2029200.0,2955200.0,926000.0,1.4563374728957224,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(1) / 2착(2,5~8) / 3착(3~4) 삼쌍",1,"2,5~8",3~4,10,1691,1691,107,0.06327616794795979,1691000.0,2455600.0,764600.0,1.4521584861028978,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(2) / 2착(1,4,7) / 3착(3,5~6,8) 삼쌍",2,"1,4,7","3,5~6,8",12,1691,1691,97,0.05736250739207569,2029200.0,2945000.0,915800.0,1.451310861423221,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250119 5R (9, 1, 4) @1895.0"
"1착(1) / 2착(3~4) / 3착(2,5~7) 삼쌍",1,3~4,"2,5~7",8,1691,1691,102,0.06031933767001774,1352800.0,1961600.0,608800.0,1.4500295683027795,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1) / 2착(3,6~8) / 3착(4~5) 삼쌍",1,"3,6~8",4~5,8,1691,1691,71,0.041986989946777055,1352800.0,1961200.0,608400.0,1.4497338852749853,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250117 8R (7, 12, 4) @135.0"
